concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
0.2,95.5,0.57,10.0,144.05,156.34,0.15966678236723358,0.03329282556968218,4028.4068031933352,5.28822626765532,0.03471017007983339,0.015522859961817353,0.0,0.0,1142.7421034363067,2.8165501155726225,1142.7421034363067,2.8165501155726225,1363.4085387018395,3.0764961325065228,1363.4085387018395,3.0764961325065228,1142.7421034363067,2.8165501155726225,1242.276987157237,2.936652703691422
0.2,181.7,0.05,10.0,103.7,103.25,0.09643201542912247,0.030494480811652645,817.7145612343297,2.8080930039008143,0.019286403085824494,0.013637546406683656,0.0,0.0,346.0559305689489,1.8267695759444924,346.0559305689489,1.8267695759444924,400.19286403085823,1.964469506987788,400.19286403085823,1.964469506987788,346.0559305689489,1.8267695759444924,371.22468659594983,1.8920344792178547
0.5,4.5,0.57,0.05,156.94,155.95,0.3313368166178157,0.04594814929863628,125.76780935389321,0.895195569353803,0.04460303300624442,0.016858361864818344,0.006371861858034918,0.006371861858034918,70.06499299095196,0.6681649919163161,70.06499299095196,0.6681649919163161,79.44437364597935,0.7114833619068617,79.44437364597935,0.7114833619068617,70.06499299095196,0.6681649919163161,74.7610551803237,0.6901935351551391
0.5,17.4,0.57,1.0,97.5,97.91,0.22564102564102564,0.04810682830588133,866.3589743589744,2.980894676158226,0.05128205128205128,0.022934030538459382,0.0,0.0,358.3076923076923,1.9170160902651041,358.3076923076923,1.9170160902651041,415.2307692307692,2.0636804792204586,415.2307692307692,2.0636804792204586,358.3076923076923,1.9170160902651041,385.2102564102564,1.9876806646744287
0.5,44.3,0.05,0.2,98.01,96.79,0.49994898479746963,0.07142128354249566,65.22803795531068,0.8157967353388703,0.07142128354249566,0.026994707795781968,0.22446689113355778,0.047856501987791344,37.3635343332313,0.6174314976189069,37.3635343332313,0.6174314976189069,41.89368431792674,0.6537912190021751,41.89368431792674,0.6537912190021751,37.3635343332313,0.6174314976189069,39.61840628507295,0.635789433784936
0.5,55.9,0.05,1.0,94.27,93.33,0.32884268590219584,0.05906188992075975,190.26201336586402,1.420657179826728,0.06364697146494112,0.025983767293764486,0.0,0.0,102.68378063010502,1.0436723348890502,102.68378063010502,1.0436723348890502,116.30423252360242,1.1107364050245825,116.30423252360242,1.1107364050245825,102.68378063010502,1.0436723348890502,109.4091439482338,1.0773084255740377
0.5,96.8,0.57,10.0,84.3,104.67,0.40332147093712933,0.06916906162331318,4381.364175563464,7.209263330236395,0.1542111506524318,0.042770477763511144,0.0,0.0,1250.771055753262,3.851901066211607,1250.771055753262,3.851901066211607,1493.7129300118625,4.2093959888430605,1493.7129300118625,4.2093959888430605,1250.771055753262,3.851901066211607,1359.3357058125741,4.015591950962883
0.5,184.5,0.05,10.0,124.21,124.77,0.2415264471459625,0.04409649444530764,786.1122292891072,2.5157298066246456,0.056356171000724584,0.021300630473106763,0.0,0.0,333.8700587714355,1.6394963566441019,333.8700587714355,1.6394963566441019,387.7143547218421,1.7667604120107885,387.7143547218421,1.7667604120107885,333.8700587714355,1.6394963566441019,358.75533370904117,1.6994989570008456
1.0,0.8,13.8938,0.05,77.86,80.08,0.5137426149499101,0.08122983971662932,1024.3770870793733,3.62721023450161,0.1412792191112253,0.04259728731512201,0.0,0.0,411.39224248651425,2.298639415094989,411.39224248651425,2.298639415094989,476.3293090161829,2.4734119389582965,476.3293090161829,2.4734119389582965,411.39224248651425,2.298639415094989,440.77832006164914,2.3793203166119734
1.0,0.8,13.8938,0.05,77.86,80.08,0.5137426149499101,0.08122983971662932,1024.3770870793733,3.62721023450161,0.1412792191112253,0.04259728731512201,0.0,0.0,411.39224248651425,2.298639415094989,411.39224248651425,2.298639415094989,476.3293090161829,2.4734119389582965,476.3293090161829,2.4734119389582965,411.39224248651425,2.298639415094989,440.77832006164914,2.3793203166119734
